# line index 1 : total data 수, line index 3부터 data
총 3052개
000id|content
00118|고방채!!  여의도에서 부모님 모시고 캐쥬얼 하지만 맛있는 룸 있는곳에서 식사를 하고 싶어서 간 곳인데 이런 럭셔리한 곳 일 줄이야. 입구 인테리어 부터 고풍스럽고 전부 룸으로 되어있어서 들어갈때부터 기분이 몹시 상승합니당.  일단 저희는 한식파에요. 하나를 먹어도 뭔가 깔끔하고 맛있는걸 먹고 싶어 하는데  여긴 차가운 음식 + 따뜻한 음식의 조화가 조화롭습니다... 오뎅탕도 미쳤... 식감이 미쳤어요.  - 밑반찬에 나오는 해초나물+번데기 굿 - 향정살찜이 쫄깃하고 기름이 쏙 빠져서 담백함. - 육사시미랑 육회, 비쥬얼로 보이는 것보다 고오급진 맛 입니다. 집에서 육회를 많이 해 먹는데 아무리 고기가 좋아도 이런 비쥬얼에 양념에 ..와우 엄마아빠가 진짜 입에서 살살 녹는다고 극찬!!!
00119|언제나 맛있고 모임하기 좋아요~!
00120|솥밥 종류도 너무 다양하고 맛있어요!! 다양하게 시켜서 먹어봤는데 다 맛있고 반찬도 너무 잘나와요 룸으로 되어있어서 모임, 회식하기 짱이구 친절해요 주차 2시간 무료에용!!
00121|너무 맛있어요. 공간도 프라이빗 좋아요!
00122|가족모임 좋았습니다
00123|미리 예약하고 방문했는데 반찬 준비도 되어있고 정갈하게 맛있어요!!
00124|음식도 맛있고 서빙하시는 분들도 넘 친절하세요.
00125|전 좌석 룸 형태라 둘이서 오붓하게 음식을 즐기기에도 좋고 한식을 기반으로 한 메뉴들도 다 좋았네요. 국물도 슴슴하니 좋고 육회나 딱새우도 신선함이 좋았습니다. 이 정도면 서여의도 최고 회식장소 룸식당 아닌가요?
00126|두번째 방문이에요!  세트메뉴 시켰는데 저렴하고 양도 많구 무엇보다 재료가 너무 신선해요!! 맛있게 먹고 갑니다 ㅎㅎ
00127|서여의도맛집 했을 때 빼놓을 수 없는 '고방채 서여의도2호점'을 친구와 함께 이용을 했습니다. 서여의도점의 경우 룸 형태로 객실이 되어 있기때문에 일행과 프라이빗한 시간을 보내기에 부족함이 없으며 룸 타입도 여러개라 상견례, 가족외식, 단체회식 역시 문제가 없겠습니다.  TPO에 맞게 점심, 저녁 취급하는 메뉴가 다르며 메뉴와 어울리는 주류도 한가득이기때문에 취향따라 곁들이시면 좋을 것 같습니다. 물론 콜키지 서비스 역시 제공중이니 참고하시면 좋을 것 같고 무료 주차 2시간 지원이 되니 주차 걱정없이 매장 방문을 하시면 되겠습니다.  여의도에서 기념일과 같은 특별한 식사가 필요하다면 고방채 서여의도점을 기억하시면 좋을 것 같고 친절한 직원분들의 응대 역시 만족스러운 매장 이용에 도움이 됐습니다:)
00128|넘 맛있고 후배들이랑 멋진 시간 보냄요~!!
00129|잘먹고 갑니다.
00130|솥밥이 다양하고 맛있어요! 그리고 룸이 많아서 이야기나누며 식사하기 너무 좋습니다~^^ 인기가 많아서 미리미리 예약해야되네요 ㅎㅎ
00131|맛도 좋고, 재료가 신선해요~ 서비스 굿굿 안주로도 졸고 식사할 민큼 양도 많네요^^ 매장 분위기 조용허고 깨끗해요.
00132|추천 A세트(뭉티기 &amp; 육회+ 제주 딱새우+소곱창 전골) 메뉴 주문   각 룸  마다 에어컨 설치되어 있어 개별 온도 조절가능 해서 편리 하네요  A세트 메뉴( 뭉터기 육회 곱창전골 제주 딱새우) 2인 식사겸 반주 할 수 있는 양으로 간만에 조용하고 여유롭게 식사 하면서  좋은시간 보냈네요~~ 주류도 맥주 막걸리 하이볼 와인 등 다양하게 준비되어 있습니다. 육회 및 뭉태기는 당일 도축되었다고 신선하고 부드러운 식감이 좋아요~
00133|룸으로 안내받아 프라이빗한공간에서 술한잔하며. 식사하기 넘 좋았어요^^ 음식도 맛있어서 동반자도 무척 좋아했어요
00134|룸으로 되어있어서 대화하기가 편했어요. 육회와뭉티기가 신선하고 고소해서 자꾸 젓가락이...ㅎㅎㅎㅎ 문어숙회도 적당히 잘 삶아져서 부드럽고 맛있었고,  어묵탕의 어묵이 고급지고 맛있었어요~~ 음식하나하나가 다 맛있어서 완전 클리어 ㅎㅎㅎㅎ 접대할때 특별한날와도 너무좋을것같아요. 부모님모시고와도 너무 좋아하실것같구요~~ 오늘 고방채 덕분에 입이즐겁고 행복했습니다. 재방문의사 100% ㅎㅎㅎㅎ 번창하세요 ~~~
00135|룸으로 되어 있어서 조용하고 분위기 좋았습니다! 음식도 정갈하게 나와서 회사동료분들이랑 식사하기 좋았어요~~기념일날 오기 좋을 것 같아요!
00136|모든 메뉴가 다 맛있어요. 반찬도 맛있고 깔끔하게 잘 나와서 여러번 달라고 했는데 친절하게 주시더라구요~
00137|프라이빗한 룸이 매우깔끔하다 지인들과 조용히 식사하기 좋다 음식은 대체로 깔끔하고 맛이 좋으며 특히 술안주 하기 괜찮은게 많았다
00138|뷔페보다 고방채가 더 가치있고 푸짐하고 맛있어요 가족끼리 거하게 주문해서 먹었는데 넘 만족했어요! 불고기 전골 안좋아하는데 불낙전골 맛이 장난아니었어요 불고기 퀄리티가 남다를 뿐더러 양념을 어떻게 하면 그런맛이 나는지 넘 신기했어요 생선구이도 촉촉하니 맛있고 모둠전도 비오는날에 딱이었어요 다음에 또올거에요! 번창하세요
00139|손님 모시고 가기 좋습니다. 음식 맛도 훌륭합니다.
00140|여기 넘넘 맛있어요! 추천하는 룸식당 겸 한식당입니다 인테리어도 고급스럽고 서버 분들도 친절하구 무엇보다 음식도 빠르고 맛있어요. 강추 ! 특별한 날이나 데이트, 회식으로도 좋아요 
00141|맛있어욥!!! 네이버 예약해서 바로 입장했어여 ㅎㅎ ㅎ운 좋게 일일한정 솥밥들 남아서 맛있게 먹구 갑니당
00142|보리굴비와 젖갈이 입에 잘 맞네요.
00143|모든 자리가 룸이라서 지인과 수다떨기에도 좋고, 손님 모시고 오기에도 너무 완벽해요!  여기에 점심 솥밥, 저녁 안주까지 모두 맛있어서 추천합니다!
00144|점심에 가족끼리 방문해서 수라상 먹엇음! 음식양도 푸짐하고 골고루 잘 나와서 좋았음
00145|룸이 있어 모임하기 좋은장소로 추천해요. 술과 페어링하기 좋은 음식들로 좋은 시간 보낼 수 있어서 좋았습니다.
00146|수육전골 찐이네요! 고기과 야채가 사골국물에 너무 잘 어울리고 같이 나오는 라면사리와 다대기가 진짜 별미네요! 선물세트도 있어서 귀한 분께 선물하기 너무 좋을 것 같네요. 음료도 다양하게 구비되어 있어서 회식 장소로도 강추합니다!
00147|작은 룸이 많아서 조용하게 대화하기 너무 좋습니다. 음식도 정갈하게 잘 나오고 직원분들도 너무 친절하십니다. 다음에 동료들과 식사하게 될때 또 방문하겠습니다!
00148|지난주 방문하고 너무 좋아서 오늘 또 방문했습니다. 룸이 있어서 대화하기 좋고 음식이 신선하고 맛있네요.  곧 재방문 할 겁니다~
00149|세번째 방문인데 매번 먹는 한우가지솥밥 맛있어요~! 강추!
00150|서여의도맛집 국회의사당맛집 회식장소 가족외식 룸식당 한식당 맛집 여의도벚꽃축제맛집 여의도룸한정식맛집 찾으시는 분들께 꼭 추천드려요 외국인친구들 데리고 오고 싶을만큼 좋아요 저희 가족은 저녁메뉴 고방수라상에 밥 추가해서 먹었는데 한우불고기 보리굴비 돼지수육 모듬숙회 모듬전4종 고갈비 밑반찬6종이 정갈하고 푸짐하게 나와서 배부르고 맛있게 먹었어요 다음에는 부모님이나 대접해드리고 싶으신분들 모시고 가고 싶더라고요 주류도 다양하게 팔아서 소주 맥주 막걸리 하이볼 와인 모두 마실 수 있어 서여의도회식장소로도 추천드려요
00151|국회 앞 고방채에 왔습니다. 정갈하고 보기좋은 음식이 맛까치 좋네요. 방이 따로 준비되어 있어서 모임하기 너무 좋습니다.
00152|룸으로 되어있어서 어린 아이들과 편하게 밥먹을 수 있어서 너무 좋았어요 ! 음식도 너무 맛있고, 간도 짜지 않아서 아이들과 여의도에 오면 자주 올 것 같아요 ^^
00153|회사 동료들과 간단히 회식을 위해 조용한 곳을 찾고 있었는데 모두 개별 룸이고 너무 조용하네요 음식도 깔끔하게 맛있고 서버분들도 친절하시고 매우 만족했습니당 자주 이용할게요~!
00154|늘 청결하고 맛있어요!!!
00155|친구들과 좋은 시간을 보내려고 국회의사당역 맛집인 고방채를 예약 후 방문했습니다. 고방채 여의도 3호점을 방문해봤어서 믿고 방문했어요ㅎㅎ 고방채 국회의사당역 2호점은 룸으로 되어 있어서 편하고 즐겁게 식사할 수 있어서 좋았습니다. 음식들이 신선하고 정말 맛있었어요. 같이 주문한 술들도 정말 잘 어울려서 잘 먹었습니다. 직원분들도 정말 친절하셔서 좋았습니다. 다음에 또 친구들과 방문할 생각입니다 ㅎㅎ
00156|푸짐하게 나와요~~  전복죽 먹었는데, 엄청 많이 나오네요.. 룸이 있어서 조용하게 이야기하기 좋았어요 ^^
00157|처음보다 음식 구성이 다소 변했지만 맛있는건 여전하네요 특히 감태에 우니싸먹는 메뉴가 젤 맛있었어요
00158|모든 반찬이 다 맛있었고 전석이 룸이라 프라이빗하게 식사할 수 있어 좋았어요 :)
00159|조용하게 대화하면서 식사할 수 있어서 넘 좋았어요. 음식맛도 최고입니다!!!
00160|2인 룸있는 것도 좋고 음식도 괜찮았습니다~~  또 오게 될 것 같아요.
00161|가지덮밥 넘 맛있어요!!
00162|완전 망했어요 !!    같이 갔던 가족들이 별로랍니다. 그냥 주관적으로 10점 만점 기준으로 평가 해보면  맛 : 3 분위기 : 1 인테리어 : 1 서비스 : 6 가성비 : 2  전채 평점 3점 정도     특별한 날이어서 륨으로 예약했으나 배정받은 룸이 좁고, 에어컨은 있는데 약간 더웠으며 세트 메뉴 교체가 안되서 단품을 여러개 주문해서 먹음  음식은 그냥저냥 맛있다고는 말못하겠음, 양은 풍족하지는 않으나 적당했으며, 좁아서 먹는데 불편했음  가족들하고 편하게 먹는 장소는 아닌것 같음
00163|정말 맛있게 먹었습니다!
00164|음식이 맛있고 직원분도 친절합니다
00165|점심 비즈니스 모임을 위해, 룸 예약 후 편히 이용할 수 있어 너무 좋았습니다!! 반찬도 너무 깔끔하고 맛있어요!
00166|모든 좌석이 룸형태라서 소중하고 특별한 사람들과 프라이빗하게 함께 할 수 있어서 좋았습니다. 가족/ 친구 모임,  회식 및 상견례 장소도로 좋습니다. 주차도 2시간 지원 됩니다. 지하주차장 자리도 여유롭게 이용 가능합니다. 추천메뉴 중에 C세트 주문했는데 감탄이 절로 납니다. 육회와 뭉티기는 신선하고 쫄깃쫄깃하며, 달걀  노른자와 파로 만든 양념장들 찍어먹으면 딱 입니다. 평양식 냉수육도 저온으로 삶아서 그런지 부드럽습니다. 문어숙회는 강추 입니다. 보통 다른데서 문어숙회가 좀 질긴면이 있는데 여긴 차원이 다릅니다. 부들부들 씹지도 않았는데 그냥 넘어갑니다. 어묵탕은 따뜻하게 데워져서 차가운 다른 음식들과들과 조화가 잘 이루어지고 감칠맛 국물까지 엄지척 입니다. 
00167|가족모임으로 잘 선택해서 방문한거 같아요! 직원분들도 친절하시고 음식도 맛있어서 좋은 서비스에 좋은 음식에 기분좋게 먹고 가요!!
00168|#고방채 맛있고 분위기있고 친절한 곳^^ 다음에 또 오기로 했어요~
00169|여의도 봄꽃 축제 벚꽃 맛집 *고방채* 고방채 서여의도2호점  벚꽃 시즌에 제일 핫한 여의도 좋은 위치에 있어서 식사 전.후 벚꽃 구경하기 좋네요. 가족과 함께 하고, 차량 운전 때문에 술은 못했지만 다양한 종류의 술 들이 준비되어 있고, 메뉴가 다양합니다. 한상차림이나 세트메뉴도 있는데 먹고 싶은 음식을 골라먹고 싶어서 단품메뉴를 주문했고, 맛있어 보이는 솥밥도 먹어봤네요. 반찬도 맛있고, 이것 저것 주문해 먹다보니 과식하게 되네요.  주차도 2시간 지원이 되서 넉넉하고, 배가 불러도 나오면서 아이스바 하나씩 꼭 챙겨먹어야죠. 술안주로도 좋아서 다음에는 동료들과 회식으로 와도 좋을 것 같네요. 고방라거 맥주 한잔씩 먹으면 콜키지도 무료!!
00170|친구들과 저녁먹으러 왔어요~~ 연포탕 육전 해물파전 너무너무 맛있어요 하이볼과 고방채 레드라거!!와 찰떡입니다
00171|회사분들과 좋은 시간 보냈네요. 맛있게 먹고 잘 놀다갑니다~^^
00172|언제나 깔끔하고 맛있어요
00173|양도 많고 간이 좀 세긴하지만 맛있게 잘 먹었습니다  예약하면 바로 룸으로 안내해주시고 프라이빗하게 식사하면서 대화하기 좋았습니다
00174|너무 맛있어서 자주오는 맛집이에요
00175|매번 오는곳이지만 재료도 넘 신선하고 맛있어요~~단독룸이어서 말하기도 편하고 맛도조쿠 넘 좋아요~
00176|여의도, 국회의사당 근처 깔끔한 룸식당 드디어 발견했어요!!!! 룸식당을 선호하는데 일식, 중식, 구이 위주여서 아쉬웠는데 한식당이라 더더욱 좋아요! 메뉴 구성 다양하고 알차면서 주종도 그에 맞게 다양한 점이 아주 마음에 들었습니다! 메뉴가 너무 다양하면 맛있을까 의문들때가 있는데 하나하나 다 알차고 맛났습니당 다음엔 꼭 고방 수라상 먹어볼거에요! 주변 직장인 분들 회식장소로도 추천합니당
00177|룸으로 안내 받아서 조용해서 대화하기 정말 좋고요. 음식이 너무 맛있어서 정말 좋았습니다!  페어링 하기 좋은 술 종류도 많고 전반적으로 만족스러웠습니다!
00178|벌써 세 번째 방문입니다.  우선 음식이 정말 맛있고, 푸짐하며, 청결합니다. 직원 분들도 너무 상냥하고 친절하셔서 식사하는 내내 기분이 좋아요 ^^ 올 때마다 배가 터지게 먹고 간답니다.  국회의사당 근처 맛집으로 강추입니다.  특히 부모님 모시고 식사하기 좋은 분위기예요.  저는 앞으로 계속 올 생각입니다. ^^
